City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Nanortalik,GL,60.1432,-45.2371,26.26,55,100,8.61,overcast clouds
348,Praya,CV,14.9215,-23.5087,77.54,41,0,12.66,clear sky
349,Hirara,JP,24.8,125.2833,65.32,76,100,18.57,overcast clouds
350,Vila Velha,BR,-20.3297,-40.2925,76.95,87,75,7.0,broken clouds
351,Lubao,PH,14.9167,120.55,79.14,86,68,5.77,broken clouds
352,Sur,OM,22.5667,59.5289,67.93,56,0,2.91,clear sky
353,Lagoa,PT,39.05,-27.9833,58.6,73,95,7.54,overcast clouds
354,Teguldet,RU,57.3064,88.1667,-18.74,100,55,1.95,broken clouds
355,Maniitsoq,GL,65.4167,-52.9,16.97,87,100,9.73,overcast clouds
356,Myitkyina,MM,25.3833,97.4,57.79,74,68,3.74,broken clouds
357,Bemidji,US,47.4736,-94.8803,31.64,94,100,11.5,overcast clouds
358,La Union,PE,-5.4,-80.75,78.57,52,90,14.63,overcast clouds
359,Aguimes,ES,27.9054,-15.4461,65.03,45,0,0.0,clear sky
360,Moron,AR,-34.6534,-58.6198,86.95,54,0,10.2,clear sky
361,Erenhot,CN,43.6475,111.9767,-0.04,97,32,3.58,scattered clouds
362,Pitimbu,BR,-7.4706,-34.8086,82.99,68,56,11.3,broken clouds
363,Kalakamati,BW,-20.5929,27.3121,67.8,71,13,3.58,few clouds
364,Aginskoye,RU,51.1,114.53,-4.25,95,94,7.18,overcast clouds
365,Katsuura,JP,35.1333,140.3,37.11,86,100,23.02,overcast clouds
366,Iquitos,PE,-3.7481,-73.2472,89.64,55,75,4.61,broken clouds
367,El Retorno,CO,2.3302,-72.6276,86.67,53,78,5.19,broken clouds
368,Nuuk,GL,64.1835,-51.7216,27.21,80,75,13.8,light snow
369,Saint Anthony,US,45.0205,-93.218,28.09,82,100,17.27,snow
370,Toledo,ES,39.8333,-4.0,54.09,48,99,5.03,overcast clouds
371,Belyy Yar,RU,53.6039,91.3903,-26.14,72,54,2.24,broken clouds
372,Gorazde,BA,43.6669,18.9764,32.11,95,58,2.24,broken clouds
373,Yumen,CN,40.2833,97.2,23.38,49,98,14.67,overcast clouds
374,Kuching,MY,1.55,110.3333,73.62,100,40,1.14,light rain
375,Thinadhoo,MV,0.5333,72.9333,80.98,74,47,6.38,scattered clouds
376,Cacoal,BR,-11.4386,-61.4472,77.81,93,68,4.23,broken clouds
377,Dakoro,NE,14.5106,6.765,66.78,9,17,12.35,few clouds
378,Pryazha,RU,61.6926,33.6216,29.43,94,100,7.38,overcast clouds
379,Avdon,RU,54.6667,55.7167,20.52,92,100,13.42,snow
380,Paita,PE,-5.0892,-81.1144,81.16,67,60,15.03,broken clouds
381,Basco,PH,20.4487,121.9702,74.82,79,60,16.58,broken clouds
382,Nizwa,OM,22.9333,57.5333,62.33,46,1,2.42,clear sky
383,Alyangula,AU,-13.8483,136.4192,73.27,100,71,0.0,broken clouds
384,Kapelle,FR,50.9998,2.3585,44.06,69,76,5.99,broken clouds
385,Flinders,AU,-34.5833,150.8552,69.21,91,92,11.39,overcast clouds
386,Flin Flon,CA,54.7682,-101.865,1.24,71,100,10.36,light snow
387,Laguna,US,38.421,-121.4238,78.22,48,0,5.75,clear sky
388,Nome,US,64.5011,-165.4064,-16.53,76,100,0.0,overcast clouds
389,Albina,SR,5.5,-54.05,75.4,88,67,5.03,broken clouds
390,Baruun-Urt,MN,46.6806,113.2792,-4.72,98,95,0.36,overcast clouds
391,Namwala,ZM,-15.7504,26.4384,65.21,96,99,3.56,overcast clouds
392,Salinopolis,BR,-0.6136,-47.3561,78.69,87,100,8.32,overcast clouds
393,Husavik,IS,66.0449,-17.3389,30.11,79,93,13.27,overcast clouds
394,Carballo,ES,43.213,-8.691,53.01,93,97,3.8,overcast clouds
395,George Town,MY,5.4112,100.3354,78.89,96,20,1.14,few clouds
396,Yerbogachen,RU,61.2767,108.0108,-19.43,100,90,2.84,overcast clouds
397,Burgeo,CA,47.6167,-57.6152,32.88,96,65,9.91,light snow
398,Bauska,LV,56.4075,24.1906,33.55,88,100,10.87,overcast clouds
399,Presidente Olegario,BR,-18.4178,-46.4181,67.19,91,100,3.36,overcast clouds
400,Broken Hill,AU,-31.95,141.4333,60.51,59,0,14.97,clear sky
401,Springdale,US,36.1867,-94.1288,58.82,33,0,8.05,clear sky
402,Puerto Colombia,CO,10.9878,-74.9547,86.09,78,22,25.5,few clouds
403,Cockburn Town,TC,21.4612,-71.1419,80.56,65,40,13.8,scattered clouds
404,Koumac,NC,-20.5667,164.2833,80.46,87,100,20.09,overcast clouds
405,Ust-Ishim,RU,57.6935,71.1665,-8.84,98,25,5.84,scattered clouds
406,Gold Coast,AU,-28.0,153.4333,76.03,82,40,10.36,scattered clouds
407,Aknada,RU,42.4016,46.1723,21.63,92,83,2.86,broken clouds
408,Teguise,ES,29.0605,-13.564,62.82,55,0,1.14,clear sky
409,Bandarbeyla,SO,9.4942,50.8122,73.71,62,11,16.46,few clouds
410,Norman Wells,CA,65.282,-126.8329,-9.36,70,100,10.36,light snow
411,Farafangana,MG,-22.8167,47.8333,75.79,87,13,4.79,few clouds
412,Hokitika,NZ,-42.7167,170.9667,66.15,69,89,1.95,overcast clouds
413,Kloulklubed,PW,7.0419,134.2556,77.5,77,100,14.52,overcast clouds
414,Olafsvik,IS,64.8945,-23.7142,35.47,58,63,23.22,broken clouds
415,Basoko,CD,1.2391,23.616,77.79,62,82,2.44,broken clouds
416,Seoul,KR,37.5683,126.9778,22.6,90,0,1.14,fog
417,Namibe,AO,-15.1961,12.1522,73.09,85,98,5.06,overcast clouds
418,Vazante,BR,-17.9869,-46.9078,70.34,90,87,3.76,moderate rain
419,Marathon,US,44.9,-89.7668,25.84,68,75,11.5,broken clouds
420,Chik,RU,54.9928,82.4311,-9.65,77,0,6.71,clear sky
421,Hovd,MN,48.0056,91.6419,-7.17,98,100,2.24,overcast clouds
422,Sao Filipe,CV,14.8961,-24.4956,77.61,58,100,6.02,overcast clouds
423,Maragogi,BR,-9.0122,-35.2225,80.51,70,84,14.07,broken clouds
424,Cap-Chat,CA,49.1001,-66.6821,28.4,93,100,0.0,overcast clouds
425,Dongsheng,CN,39.8161,109.9776,22.15,55,100,4.18,overcast clouds
426,Santa Isabel,BR,-23.3156,-46.2214,72.7,93,98,5.84,overcast clouds
427,Xai-Xai,MZ,-25.0519,33.6442,70.03,88,0,7.16,clear sky
428,Bonthe,SL,7.5264,-12.505,78.28,87,0,7.16,clear sky
429,Comodoro Rivadavia,AR,-45.8667,-67.5,62.46,29,75,6.91,broken clouds
430,New Glasgow,CA,45.5834,-62.6486,36.91,88,42,9.08,scattered clouds
431,Menongue,AO,-14.6585,17.691,62.31,93,100,3.2,overcast clouds
432,Bella Vista,US,36.4295,-94.2316,59.59,34,1,1.99,clear sky
433,Lermontovka,RU,47.1453,134.3383,1.06,99,100,1.21,overcast clouds
434,Rio Grande,BR,-32.035,-52.0986,80.71,76,38,18.25,scattered clouds
435,Vilyuysk,RU,63.7553,121.6247,-40.47,100,61,2.21,broken clouds
436,Warri,NG,5.5167,5.75,78.37,88,61,4.54,broken clouds
437,Arica,CL,-18.475,-70.3042,78.35,60,0,12.66,clear sky
438,Copalillo,MX,18.0333,-99.1167,83.91,16,100,2.24,overcast clouds
439,Vaitape,PF,-16.5167,-151.75,81.68,73,47,16.22,scattered clouds
440,Akhmim,EG,26.5622,31.745,52.0,58,2,5.93,clear sky
441,Farah,AF,32.5,62.5,46.63,34,0,2.71,clear sky
442,Kitimat,CA,54.0524,-128.6534,44.98,70,100,1.36,overcast clouds
443,Nsanje,MW,-16.92,35.262,73.58,84,51,2.42,broken clouds
444,Sosva,RU,59.1766,61.8558,6.84,93,100,10.8,overcast clouds
445,Chernyshevskiy,RU,63.0128,112.4714,-20.72,97,92,1.63,overcast clouds
446,Araouane,ML,18.9048,-3.5265,66.02,17,11,11.9,few clouds
447,Katobu,ID,-4.9408,122.5276,74.44,94,100,0.4,overcast clouds
448,Ikom,NG,5.9667,8.7063,74.41,30,7,3.11,clear sky
449,Dera Gopipur,IN,31.9,76.2167,48.13,66,0,3.96,clear sky
450,Miechow,PL,50.3565,20.0279,47.61,75,83,15.3,broken clouds
451,Partenit,UA,44.578,34.3446,41.22,77,31,3.0,scattered clouds
452,Dandong,CN,40.1292,124.3947,26.76,82,4,3.58,clear sky
453,Mount Gambier,AU,-37.8333,140.7667,55.31,88,40,2.3,scattered clouds
454,Muli,MV,2.9167,73.5667,81.07,74,82,7.16,broken clouds
455,Jacksonville,US,30.3322,-81.6556,70.03,33,40,10.36,smoke
456,Kralendijk,BQ,12.15,-68.2667,82.38,69,75,13.8,broken clouds
457,Hobyo,SO,5.3505,48.5268,75.34,66,48,19.48,scattered clouds
458,Tual,ID,-5.6667,132.75,80.65,78,100,2.93,overcast clouds
459,Yulara,AU,-25.2406,130.9889,67.84,56,0,5.75,clear sky
460,Buraydah,SA,26.326,43.975,63.05,41,32,14.85,scattered clouds
461,Nasirabad,IN,26.3,74.7333,53.62,46,0,3.24,clear sky
462,Lleida,ES,41.6167,0.6167,45.99,96,100,4.61,fog
463,Jalu,LY,29.0331,21.5482,52.68,50,5,8.55,clear sky
464,Pervomayskoye,RU,43.919,46.7102,34.84,72,7,8.23,clear sky
465,Caravelas,BR,-17.7125,-39.2481,78.15,83,1,7.2,clear sky
466,Nantucket,US,41.2835,-70.0995,48.54,81,0,20.71,clear sky
467,Byron Bay,AU,-28.65,153.6167,75.15,71,15,12.37,few clouds
468,Norwich,GB,52.6278,1.2983,40.86,77,7,18.41,clear sky
469,Tilichiki,RU,60.4667,166.1,-14.3,77,35,7.47,scattered clouds
470,Paramonga,PE,-10.6667,-77.8333,73.58,70,76,8.21,broken clouds
471,Melilla,ES,35.2937,-2.9383,55.78,82,20,2.3,few clouds
472,Awbari,LY,26.5921,12.7805,48.76,47,0,7.45,clear sky
473,Dawei,MM,14.0833,98.2,72.97,69,15,3.02,few clouds
474,Ponta Delgada,PT,37.7333,-25.6667,59.5,77,20,6.91,few clouds
475,Port Hedland,AU,-20.3167,118.5667,80.65,89,7,6.91,clear sky
476,Goderich,CA,43.7501,-81.7165,31.91,74,100,10.36,overcast clouds
477,Vostok,RU,46.4856,135.8833,4.23,98,100,3.27,overcast clouds
478,Naze,JP,28.3667,129.4833,55.42,64,80,9.82,broken clouds
479,Nisporeni,MD,47.0814,28.1783,44.6,73,37,5.68,scattered clouds
480,Mizdah,LY,31.4451,12.9801,46.65,70,8,5.48,clear sky
481,Pangnirtung,CA,66.1451,-65.7125,1.4,60,100,10.36,overcast clouds
482,Mwanza,TZ,-2.5167,32.9,69.85,94,20,0.0,few clouds
483,Mecca,SA,21.4267,39.8261,67.62,61,1,8.9,clear sky
484,Piotrkow Trybunalski,PL,51.4055,19.7032,46.08,10,100,14.99,overcast clouds
485,Henties Bay,NA,-22.116,14.2845,72.86,83,72,9.78,light rain
486,Dakar,SN,14.6937,-17.4441,81.48,57,12,4.61,few clouds
487,Carolina,PR,18.3808,-65.9574,81.75,69,40,19.57,scattered clouds
488,Tocopilla,CL,-22.092,-70.1979,69.35,66,19,4.9,few clouds
489,Tvoroyri,FO,61.5556,-6.8111,34.99,59,98,19.26,overcast clouds
490,Xining,CN,36.6167,101.7667,12.92,91,82,1.28,broken clouds
491,Atherton,GB,53.5237,-2.4935,43.29,80,54,8.01,broken clouds
492,Gaoual,GN,11.75,-13.2,80.11,14,0,2.01,clear sky
493,Gamba,GA,-2.65,10.0,77.05,88,99,4.68,light rain
494,Ardabil,IR,38.2498,48.2933,31.55,100,100,16.11,fog
495,Hulan,CN,45.9833,126.6,10.51,94,100,8.12,overcast clouds
496,Chimbote,PE,-9.0853,-78.5783,74.12,70,96,9.19,overcast clouds
497,Bichura,RU,50.5881,107.6022,-17.7,92,57,2.35,broken clouds
498,Salisbury,GB,51.0693,-1.7957,40.57,85,4,9.22,clear sky
499,Angoche,MZ,-16.2325,39.9086,78.12,81,82,4.65,broken clouds
500,Pevek,RU,69.7008,170.3133,-31.41,97,100,8.84,overcast clouds
501,Waipawa,NZ,-41.4122,175.5153,68.63,80,100,6.31,moderate rain
502,Malumfashi,NG,11.7853,7.6218,66.54,11,44,9.01,scattered clouds
503,Lorengau,PG,-2.0226,147.2712,81.37,81,100,5.73,overcast clouds
504,Ust-Tsilma,RU,65.441,52.1498,24.15,88,100,10.67,overcast clouds
505,Cabedelo,BR,-6.9811,-34.8339,83.07,70,11,10.56,few clouds
506,Ust-Kulom,RU,61.6864,53.6902,21.54,92,100,10.56,light snow
507,Narsaq,GL,60.9167,-46.05,8.82,60,84,8.66,broken clouds
508,Gimli,CA,50.6336,-96.9907,31.42,93,100,3.44,overcast clouds
509,Mwinilunga,ZM,-11.7358,24.4293,61.88,95,97,2.44,light rain
510,Mackay,AU,-21.15,149.2,77.68,88,26,5.75,scattered clouds
511,Cabinda,AO,-5.55,12.2,77.79,86,1,4.59,clear sky
512,Chara,RU,56.9064,118.2631,-21.3,88,98,1.5,overcast clouds
513,Pontianak,ID,-0.0333,109.3333,75.18,100,75,3.44,broken clouds
514,Ulladulla,AU,-35.35,150.4667,67.87,88,100,8.88,light rain
515,Ayagoz,KZ,47.9714,80.4392,-11.22,100,100,4.63,overcast clouds
516,Labuan,MY,5.2767,115.2417,77.36,94,20,0.0,light rain
517,Faya,SA,18.3851,42.4509,55.51,88,6,3.33,clear sky
518,Khovu-Aksy,RU,51.1333,93.6,-19.86,96,20,3.33,few clouds
519,Sigli,ID,5.3848,95.9609,77.59,85,89,2.3,overcast clouds
520,Hachinohe,JP,40.5,141.5,20.73,95,100,4.18,light snow
521,Muros,ES,42.7762,-9.0603,56.23,93,98,6.11,overcast clouds
522,Smithers,CA,54.7804,-127.1743,43.12,33,20,16.11,few clouds
523,Doha,QA,25.2867,51.5333,64.29,80,0,5.75,clear sky
524,San Rafael,AR,-34.6177,-68.3301,81.99,29,72,17.83,broken clouds
525,Genoa,IT,44.4129,8.9573,57.15,78,75,15.99,broken clouds
526,Shangzhi,CN,45.2167,127.9667,8.71,96,100,4.7,overcast clouds
527,Mayo,US,38.8876,-76.5119,62.58,29,20,8.05,few clouds
528,Barahona,DO,18.2085,-71.1008,85.82,62,20,11.5,few clouds
529,Denpasar,ID,-8.65,115.2167,78.46,88,75,11.5,broken clouds
530,Mandera,KE,3.9366,41.867,81.36,30,2,7.54,clear sky
531,Zavyalovo,RU,54.5053,82.4484,-9.58,99,32,2.98,scattered clouds
532,Guanica,PR,17.9716,-66.908,83.32,66,2,13.91,clear sky
533,San Roque,ES,36.2107,-5.3842,58.03,72,99,14.97,overcast clouds
534,Waingapu,ID,-9.6567,120.2641,76.89,85,100,3.04,overcast clouds
535,Shipley,GB,53.8333,-1.7667,42.51,80,0,19.57,clear sky
536,Leningradskiy,RU,69.3833,178.4167,-17.79,96,99,4.03,overcast clouds
537,De Aar,ZA,-30.6497,24.0123,73.36,12,0,6.67,clear sky
538,Klaksvik,FO,62.2266,-6.589,34.72,77,90,16.13,overcast clouds
539,Gamboma,CG,-1.8764,15.8644,79.36,57,84,4.45,broken clouds
540,Beisfjord,NO,68.3751,17.5988,29.71,94,99,6.4,light snow
541,Puerto Madryn,AR,-42.7692,-65.0385,67.35,33,9,18.59,clear sky
542,Storsteinnes,NO,69.2408,19.2344,32.0,97,100,5.19,light snow
543,Ankazoabo,MG,-22.2833,44.5167,74.79,77,13,5.64,few clouds
544,Ust-Kuyga,RU,70.0167,135.6,-19.46,97,100,8.16,overcast clouds
545,Praia Da Vitoria,PT,38.7333,-27.0667,59.25,82,20,8.05,few clouds
546,Semey,KZ,50.4111,80.2275,-16.58,100,100,3.0,overcast clouds
547,Lorain,US,41.3334,-82.1499,35.71,78,100,10.36,overcast clouds
548,Antofagasta,CL,-23.65,-70.4,70.88,73,4,5.91,clear sky
549,Pedreiras,BR,-4.5688,-44.6003,74.62,95,100,2.75,overcast clouds
550,Massakory,TD,12.996,15.7293,68.36,15,7,11.79,clear sky
551,Tazovskiy,RU,67.4667,78.7,0.99,83,5,16.78,clear sky
552,Misratah,LY,32.3754,15.0925,56.71,63,8,3.83,clear sky
553,Vila,PT,42.0304,-8.1588,45.32,80,62,2.21,broken clouds
554,Bud,US,39.447,-86.1758,42.12,68,57,10.71,broken clouds
555,Tebingtinggi,ID,3.3285,99.1625,73.45,94,99,2.13,overcast clouds
556,Vyshestebliyevskaya,RU,45.1961,37.0181,45.01,75,100,11.79,overcast clouds
557,Verkhnevilyuysk,RU,63.4453,120.3167,-35.48,100,45,2.3,scattered clouds
558,Qaqortoq,GL,60.7167,-46.0333,9.1,64,99,8.01,overcast clouds
559,Port Augusta,AU,-32.5,137.7667,63.72,49,0,11.23,clear sky
560,Honiara,SB,-9.4333,159.95,82.11,78,55,6.15,moderate rain
561,Kidal,ML,18.4411,1.4078,69.96,9,82,8.5,broken clouds
562,Jishou,CN,28.3167,109.7167,38.88,94,100,1.72,overcast clouds
563,Airai,TL,-8.9266,125.4092,60.6,92,100,0.96,overcast clouds
564,Kikwit,CD,-5.041,18.8162,73.53,84,99,2.57,light rain
565,Ginir,ET,7.1333,40.7,59.32,45,5,4.88,clear sky
566,Pyinmana,MM,19.7333,96.2167,58.91,34,24,2.01,few clouds
567,Yingkou,CN,40.6648,122.2283,27.21,85,33,6.6,scattered clouds
568,Birao,CF,10.2849,22.7882,75.0,13,33,8.43,scattered clouds
569,Kargil,IN,34.5667,76.1,-19.41,96,84,2.59,broken clouds
570,Muroto,JP,33.2833,134.15,35.64,64,12,6.73,few clouds
571,Port Macquarie,AU,-31.4333,152.9167,71.89,63,81,9.86,broken clouds
572,Isangel,VU,-19.55,169.2667,81.34,89,100,21.45,overcast clouds
573,Dunedin,NZ,-45.8742,170.5036,64.08,79,34,2.86,scattered clouds
574,Aksu,CN,41.1231,80.2644,24.39,43,14,8.39,few clouds
575,Bol,TD,13.4586,14.7147,69.93,34,99,18.72,overcast clouds
576,Arona,ES,28.0996,-16.681,68.31,25,12,1.01,few clouds
577,Sosnovo-Ozerskoye,RU,52.5249,111.5418,-26.61,100,99,4.32,overcast clouds
578,Samarai,PG,-10.6167,150.6667,82.49,60,84,12.15,broken clouds
579,Takestan,IR,36.0696,49.6959,41.9,83,100,5.99,overcast clouds
580,Marshall,US,34.3834,-86.3333,66.96,30,0,8.05,clear sky
581,Buriti Alegre,BR,-18.14,-49.0403,66.81,95,97,3.47,overcast clouds
582,Villa Union,MX,23.2,-106.2333,75.16,53,0,6.91,clear sky
583,Valparaiso,CL,-33.0393,-71.6273,69.44,67,75,12.66,broken clouds
584,Ostrovnoy,RU,68.0531,39.5131,27.95,86,100,20.02,overcast clouds
585,Roald,NO,62.5833,6.1333,32.14,74,40,10.36,scattered clouds
586,Ukiah,US,39.1502,-123.2078,82.44,28,0,1.5,clear sky
587,Sawtell,AU,-30.3833,153.1,70.18,87,44,8.05,scattered clouds
588,Urumqi,CN,43.801,87.6005,9.55,92,99,0.0,mist
589,Wanning,CN,18.8003,110.3967,69.6,92,44,4.52,scattered clouds
590,Rafraf,TN,37.1904,10.1837,50.31,63,0,8.77,clear sky
591,Arroyo,ES,41.6096,-4.7969,46.62,68,40,4.61,scattered clouds
592,Kuandian,CN,40.7286,124.7847,20.62,90,10,2.33,clear sky
593,Boralday,KZ,43.3578,76.8594,21.06,86,40,6.71,mist
594,Bilibino,RU,68.0546,166.4372,-42.32,100,78,1.54,broken clouds
595,Tarko-Sale,RU,64.9225,77.785,-5.26,85,61,12.44,broken clouds
596,Logan Lake,CA,50.4998,-120.8025,41.0,99,97,5.12,overcast clouds
597,Birin,NP,26.8865,88.0718,43.34,85,58,2.91,broken clouds
598,Horki,BY,54.2861,30.9842,26.08,96,100,6.46,snow
599,Makueni,KE,-1.8041,37.6203,64.85,63,97,3.49,overcast clouds
600,Vila Franca Do Campo,PT,37.7167,-25.4333,59.2,76,92,8.66,overcast clouds
601,Pedernales,DO,18.0384,-71.744,80.78,61,6,3.27,clear sky
602,Cabreuva,BR,-23.3075,-47.1328,72.99,76,96,10.78,overcast clouds
603,Atasu,KZ,48.6814,71.6433,-3.17,100,71,4.5,light snow
604,Virginia Beach,US,36.8529,-75.978,66.25,28,20,19.57,few clouds
605,Palagiano,IT,40.5782,17.0374,52.18,70,2,1.99,clear sky
606,Fukue,JP,32.6881,128.8419,49.64,50,31,9.44,scattered clouds
607,Kavaratti,IN,10.5669,72.642,79.03,75,53,13.09,broken clouds
608,Parsons,US,37.3403,-95.2611,57.18,39,26,12.57,scattered clouds
609,Barra Do Garcas,BR,-15.89,-52.2567,71.29,96,100,0.38,light rain
610,San Jeronimo,PE,-11.9472,-75.2829,54.41,73,100,4.81,overcast clouds
611,Teya,RU,60.3778,92.6267,-18.26,100,37,1.14,scattered clouds
612,Dargaville,NZ,-35.9333,173.8833,78.71,78,99,7.92,overcast clouds
613,Lasa,IT,46.6166,10.7002,42.26,76,14,2.39,few clouds
614,Saldanha,ZA,-33.0117,17.9442,60.85,83,0,9.78,clear sky
615,Shar,KZ,49.5886,81.0453,-13.68,100,99,1.9,overcast clouds
616,Trinidad,BO,-14.8333,-64.9,93.18,52,40,5.75,scattered clouds
617,Tefe,BR,-3.3542,-64.7114,91.51,66,20,5.75,few clouds
618,Santo Andre,BR,-23.6639,-46.5383,71.17,76,75,14.97,broken clouds
619,Devonport,AU,-41.1667,146.35,61.09,56,8,6.85,clear sky
620,Umm Kaddadah,SD,13.6017,26.6876,61.52,19,1,15.75,clear sky
621,Qidong,CN,31.8128,121.6561,45.03,79,85,6.98,overcast clouds
622,Penzance,GB,50.1186,-5.5371,45.61,62,32,17.4,scattered clouds
623,Kalya,IN,12.9793,77.1806,62.6,61,4,6.49,clear sky
624,Kouroussa,GN,10.65,-9.8833,77.97,14,1,5.01,clear sky
625,Leh,IN,34.1667,77.5833,-10.52,87,86,3.85,overcast clouds
626,Evensk,RU,61.95,159.2333,-13.5,74,61,5.7,broken clouds
627,Tautira,PF,-17.7333,-149.15,86.02,73,68,11.43,broken clouds
628,Talara,PE,-4.5772,-81.2719,81.36,61,0,11.5,clear sky
629,Kitami,JP,43.8031,143.8908,15.12,95,73,4.12,broken clouds
630,Emmett,US,43.8735,-116.4993,52.97,92,98,1.54,overcast clouds
631,Zapolyarnyy,RU,69.4154,30.8136,22.28,99,83,7.43,broken clouds
632,Matara,LK,5.9485,80.5353,74.46,90,21,4.83,few clouds
633,Gurmatkal,IN,16.8667,77.4,68.61,53,38,6.11,scattered clouds
634,Santa Maria,BR,-29.6842,-53.8069,87.1,45,0,9.22,clear sky
635,Jiutai,CN,44.1525,125.8328,17.94,81,100,5.55,snow
636,Yerakion,GR,37.0,22.7,45.28,58,0,3.22,clear sky
637,Pasighat,IN,28.0667,95.3333,56.01,87,99,2.75,overcast clouds
638,Tchibanga,GA,-2.85,11.0333,72.25,97,99,2.82,overcast clouds
639,Terney,RU,45.0503,136.6092,16.52,81,33,5.06,scattered clouds
640,Santa Cecilia,BR,-26.9608,-50.4269,64.33,77,74,2.98,broken clouds
641,Barmer,IN,25.75,71.3833,59.34,35,0,4.85,clear sky
642,Forestville,US,38.8451,-76.875,61.65,32,20,14.97,few clouds
643,Carutapera,BR,-1.195,-46.02,76.19,92,100,5.3,light rain
644,Kysyl-Syr,RU,63.8986,122.7617,-40.07,100,58,1.88,broken clouds
645,Cody,US,44.5263,-109.0565,55.63,30,0,24.16,clear sky
646,Tondela,PT,40.5167,-8.0833,53.24,82,100,1.41,overcast clouds
647,Luena,AO,-11.7833,19.9167,62.1,90,100,2.57,overcast clouds
648,Jutai,BR,-5.1833,-68.9,78.53,94,80,2.01,broken clouds
649,Baykit,RU,61.67,96.37,-16.96,97,7,2.84,clear sky
650,Martapura,ID,-3.4167,114.85,77.09,94,100,3.44,mist
651,Khowai,IN,24.1,91.6333,58.73,85,67,1.59,broken clouds
652,Hastings,GB,50.8552,0.5729,40.51,66,25,15.82,scattered clouds
653,Moundou,TD,8.5667,16.0833,77.88,11,97,6.46,overcast clouds
654,Cukai,MY,4.25,103.4167,73.54,95,100,6.13,moderate rain
655,Turayf,SA,31.6725,38.6637,39.45,93,0,6.91,clear sky
656,Pochutla,MX,15.7432,-96.4661,85.82,51,28,6.67,scattered clouds
657,Rundu,NA,-17.9333,19.7667,69.13,80,29,5.3,scattered clouds
658,Adeje,ES,28.1227,-16.726,72.48,25,9,1.01,clear sky
659,Mehamn,NO,71.0357,27.8492,24.98,79,0,13.8,clear sky
660,Ghazipur,IN,25.5833,83.5667,52.25,83,0,7.85,clear sky
661,Dawson Creek,CA,55.7666,-120.2362,44.56,33,0,27.63,clear sky
662,Lalgudi,IN,10.8667,78.8333,77.32,78,75,4.61,mist
663,Oktyabrskiy,RU,54.4815,53.471,19.87,94,100,9.53,light snow
664,Redondo,PT,38.6487,-7.5471,50.38,62,100,4.59,overcast clouds
665,Buenaventura,CO,3.8801,-77.0312,77.94,93,92,4.65,overcast clouds
666,Ahuimanu,US,21.4447,-157.8378,80.31,62,40,8.05,scattered clouds
667,Csaszartoltes,HU,46.4219,19.1836,44.89,71,29,7.07,scattered clouds
668,Akyab,MM,20.15,92.9,65.3,61,16,7.11,few clouds
669,Jambi,ID,-1.6,103.6167,72.36,94,100,2.98,overcast clouds
670,Launceston,AU,-41.45,147.1667,61.61,63,100,10.36,overcast clouds
671,Limoges,FR,45.75,1.3333,48.76,87,100,6.91,overcast clouds
672,Luganville,VU,-15.5333,167.1667,83.55,71,100,6.4,overcast clouds
673,Najran,SA,17.4924,44.1277,59.65,26,12,2.77,few clouds
674,Tanout,NE,14.9709,8.8879,63.75,12,14,11.92,few clouds
675,Burns Lake,CA,54.2331,-125.7533,42.22,65,13,8.39,few clouds
676,Tigil,RU,57.8,158.6667,-13.13,100,92,2.26,overcast clouds
677,Morgan City,US,29.6994,-91.2068,70.0,34,0,13.8,clear sky
678,Gat,IL,31.61,34.7642,52.39,100,69,7.0,broken clouds
679,Dunmore East,IE,52.1514,-6.9861,39.69,77,2,9.62,clear sky
680,Nata,PA,8.3333,-80.5167,85.87,50,10,15.95,clear sky
681,Chilmari,BD,25.5559,89.6715,61.9,86,0,1.39,clear sky
682,Puerto Palomas,MX,31.7667,-107.6167,61.47,17,0,9.62,clear sky
683,Canico,PT,32.6333,-16.85,70.72,61,75,2.3,broken clouds
684,Pemangkat,ID,1.1667,108.9667,75.81,93,100,9.84,moderate rain
685,Joshimath,IN,30.5667,79.5667,29.41,49,1,9.6,clear sky
686,Jiangyou,CN,31.7667,104.7167,39.2,76,98,2.46,overcast clouds
687,Viedma,AR,-40.8135,-62.9967,68.77,31,77,16.06,broken clouds
688,Dalbandin,PK,28.8947,64.4101,52.56,19,0,5.41,clear sky
689,Flic En Flac,MU,-20.2742,57.3631,77.56,81,9,5.79,clear sky
690,Zaranj,AF,30.9667,61.8833,46.36,24,0,7.23,clear sky
691,Krasnoselkup,RU,65.7,82.4667,-10.1,86,11,9.91,few clouds
692,Nishihara,JP,26.1842,127.7558,60.08,75,75,5.75,broken clouds
693,Uruzgan,AF,32.8333,66.0,34.2,45,6,8.5,clear sky
694,Waiouru,NZ,-39.4833,175.6667,64.89,80,100,1.86,light rain
695,Marawi,PH,7.9986,124.2928,66.65,96,100,0.89,overcast clouds
696,Cairns,AU,-16.9167,145.7667,77.07,96,3,0.0,clear sky
